diagnostic_schema_version,candidate_id,route_key,comparison_stratum,jones_basis_family_id,v1_scalar_rank_percentile_in_stratum,bfp_roi_rank_percentile_in_stratum,jones_rank_percentile_in_stratum,jones_vs_v1_rank_percentile_delta,jones_pairwise_inversion_flag,polarization_surrogate_risk_label,polarization_surrogate_risk_reason_codes,raw_jones_amplitude_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D600,532/W500/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9597197898423818,0.9597197898423818,0.9036777583187391,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.01706057865044905,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D650,532/W500/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9614711033274956,0.9614711033274956,0.9054290718038529,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.01713222141897863,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D700,532/W500/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9632224168126094,0.9632224168126094,0.9071803852889667,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017197679935240656,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D800,532/W500/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9649737302977233,0.9649737302977233,0.9089316987740805,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017313110046546745,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D900,532/W500/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9667250437828371,0.9667250437828371,0.9106830122591943,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017411801204633644,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1000,532/W500/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.968476357267951,0.968476357267951,0.9124343257443083,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017496311198300925,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1100,532/W500/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9702276707530648,0.9702276707530648,0.9141856392294221,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017551704285046998,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1200,532/W500/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9719789842381786,0.9719789842381786,0.9159369527145359,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017600180614949477,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1300,532/W500/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9737302977232924,0.9737302977232924,0.9176882661996497,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017642948912881266,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1400,532/W500/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9754816112084063,0.9754816112084063,0.9194395796847635,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017680953483983984,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1500,532/W500/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9772329246935202,0.9772329246935202,0.9211908931698775,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.017714942434299497,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D500,532/W600/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8213660245183888,0.626970227670753,0.626970227670753,-0.19439579684763575,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-1.167022246994626,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D550,532/W600/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8441330998248686,0.5674255691768826,0.5674255691768826,-0.27670753064798603,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.4964561996211239,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D600,532/W600/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8388791593695272,0.5096322241681261,0.5096322241681261,-0.329246935201401,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.8483685509977819,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D650,532/W600/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8231173380035026,0.45884413309982486,0.45884413309982486,-0.36427320490367776,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.2635187454277172,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D700,532/W600/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8283712784588442,0.39579684763572676,0.39579684763572676,-0.4325744308231174,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.718899011742508,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D800,532/W600/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8371278458844134,0.2854640980735552,0.2854640980735552,-0.5516637478108581,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.7149567834335953,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D900,532/W600/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.840630472854641,0.1681260945709282,0.1681260945709282,-0.6725043782837128,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.792804405097392,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1000,532/W600/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8038528896672504,0.09281961471103328,0.09281961471103328,-0.7110332749562172,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.87481112021972,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1100,532/W600/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6970227670753064,0.04903677758318736,0.04903677758318736,-0.647985989492119,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.95796180001769,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1200,532/W600/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.691768826619965,0.02276707530647981,0.02276707530647981,-0.6690017513134852,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-7.931580669497566,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1300,532/W600/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7302977232924693,0.015761821366024553,0.015761821366024553,-0.7145359019264448,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-8.691517979384773,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1400,532/W600/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7162872154115587,0.007005253940455369,0.007005253940455369,-0.7092819614711033,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-9.160707637175861,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,historical_v1_532_W600_D1500,532/W600/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7040280210157619,0.005253940455341555,0.005253940455341555,-0.6987740805604203,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-9.412335772270334,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D500,532/W700/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.679509632224168,0.7127845884413311,0.7127845884413311,0.03327495621716303,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-0.7927845976180042,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D550,532/W700/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6427320490367776,0.6567425569176883,0.6567425569176883,0.014010507880910739,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.015869478390998,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D600,532/W700/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7250437828371279,0.5989492119089317,0.5989492119089317,-0.1260945709281962,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-1.271547517018619,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D650,532/W700/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8091068301225919,0.5481611208406305,0.5481611208406305,-0.26094570928196137,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.5799864535599688,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D700,532/W700/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8178633975481611,0.5026269702276708,0.5026269702276708,-0.3152364273204903,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.8830011284649406,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D800,532/W700/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8458844133099825,0.4133099824868651,0.4133099824868651,-0.4325744308231174,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.62414882276216,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D900,532/W700/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8336252189141856,0.318739054290718,0.318739054290718,-0.5148861646234676,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.4413285390742123,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1000,532/W700/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8021015761821366,0.2101576182136602,0.2101576182136602,-0.5919439579684764,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.347930412437518,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1100,532/W700/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6760070052539404,0.12784588441331002,0.12784588441331002,-0.5481611208406304,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.254181331565599,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1200,532/W700/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7215411558669002,0.08056042031523647,0.08056042031523647,-0.6409807355516637,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.044567159608445,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1300,532/W700/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.798598949211909,0.05429071803852892,0.05429071803852892,-0.7443082311733801,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.821824611783001,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1400,532/W700/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7810858143607706,0.03677758318739055,0.03677758318739055,-0.7443082311733801,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-7.369455831897409,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1500,532/W700/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6900175131348512,0.028021015761821366,0.028021015761821366,-0.6619964973730298,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-7.716328524153281,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D500,532/W800/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.32224168126094566,0.7723292469352014,0.7723292469352014,0.4500875656742558,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.607858946130183,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,tsuyama_like_532_W800_D550,532/W800/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.3765323992994746,0.7110332749562172,0.7110332749562172,0.3345008756567426,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.7954106439661567,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D600,532/W800/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5271453590192645,0.6654991243432574,0.6654991243432574,0.1383537653239929,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-0.9919866462383558,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D650,532/W800/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7092819614711033,0.6094570928196147,0.6094570928196147,-0.09982486865148865,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.2391179302016055,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D700,532/W800/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7915936952714536,0.5621716287215411,0.5621716287215411,-0.22942206654991248,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-1.5020777043207891,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D800,532/W800/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8353765323992994,0.4728546409807356,0.4728546409807356,-0.36252189141856384,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.1108860957411446,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D900,532/W800/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.851138353765324,0.38528896672504376,0.38528896672504376,-0.4658493870402802,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.7961997702315116,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1000,532/W800/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7565674255691769,0.30823117338003503,0.30823117338003503,-0.44833625218914186,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.5196027303199813,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1100,532/W800/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7057793345008756,0.21541155866900175,0.21541155866900175,-0.49036777583187385,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.326017272894551,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1200,532/W800/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7775831873905429,0.14010507880910683,0.14010507880910683,-0.637478108581436,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.067880558402735,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1300,532/W800/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7828371278458844,0.10157618213660247,0.10157618213660247,-0.681260945709282,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.743857045350753,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1400,532/W800/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7530647985989491,0.0735551663747811,0.0735551663747811,-0.679509632224168,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.283652929565011,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1500,532/W800/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.702276707530648,0.05604203152364273,0.05604203152364273,-0.6462346760070052,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.7383146016768,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D500,532/W900/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.20315236427320493,0.8003502626970228,0.8003502626970228,0.5971978984238179,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.5088235736391384,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D550,532/W900/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.2942206654991243,0.7618213660245183,0.7618213660245183,0.46760070052539404,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.646014878861414,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D600,532/W900/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.3677758318739054,0.6987740805604203,0.6987740805604203,0.33099824868651495,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.8391498556437288,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D650,532/W900/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6077057793345009,0.6514886164623468,0.6514886164623468,0.04378283712784592,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.0328180979831467,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D700,532/W900/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.723292469352014,0.6042031523642732,0.6042031523642732,-0.11908931698774072,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-1.2662978460326495,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D800,532/W900/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8248686514886164,0.5183887915936953,0.5183887915936953,-0.3064798598949211,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.790054691909449,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D900,532/W900/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.830122591943958,0.43782837127845886,0.43782837127845886,-0.3922942206654991,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.399018870372887,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1000,532/W900/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7845884413309983,0.36077057793345013,0.36077057793345013,-0.4238178633975481,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.0688183812116283,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1100,532/W900/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.660245183887916,0.2837127845884413,0.2837127845884413,-0.3765323992994747,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.7258282797334688,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1200,532/W900/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7425569176882663,0.20315236427320493,0.20315236427320493,-0.5394045534150613,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.422016458385782,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1300,532/W900/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7653239929947461,0.1471103327495622,0.1471103327495622,-0.6182136602451839,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.03888879099601,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1400,532/W900/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.8003502626970228,0.10858143607705784,0.10858143607705784,-0.691768826619965,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.601481179919654,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1500,532/W900/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6865148861646235,0.08756567425569173,0.08756567425569173,-0.5989492119089318,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.001261647711286,False,False,False,surrogate_risk_reduction_only
